"Section","Band","Rank","Rank for prize","Call","WWL","Claimed score","Claimed QSOs","Cross checked score","Cross checked QSOs","# deleted QSOs","% error score","Unique","% unique score","% CW QSOs","% MGM QSOs","cross checked ODX call","cross checked ODX QRB","Millimeter Group score","PWR(W)","RTX","Ant","ASL(m)",
"SO 1.3 GHz","1.3 GHz","223","0","YO8CLN","KN27QI","16","1","16","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","YO8WH","16","0","PWR(W): 10","TRX:","Ant: f9ft 10 el","ASL(m): 1320","",
"SO 1.3 GHz","1.3 GHz","223","0","YO8WH","KN27SK","16","1","16","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","YO8CLN","16","0","PWR(W): 10","TRX: IC 910H","Ant: YAGI 64EL","ASL(m): 1650M","",
"SO 1.3 GHz","1.3 GHz","223","0","DL2RUG","JN58SD","16","1","16","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF2FQ","16","0","PWR(W): 10","TRX:","Ant: 5 ele Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","226","0","DL6NEJ","JN59MN","15","2","15","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL4NAW","8","0","PWR(W): 10","TRX:","Ant: 16 ele yagi","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","1","0","OK2A","JO60JJ","58407","177","55649","170","","4,7 %","3","2,6 %","41,8 %","0,0 %","SM6VTZ","893","0","PWR(W): 700","TRX:","Ant: 240cm DISH, 2x150cm DISH","ASL(m): 1042","",
"MO 1.3 GHz","1.3 GHz","2","0","OL9W","JN99CL","56081","155","55131","150","","1,7 %","7","1,9 %","44,0 %","0,0 %","IQ1KW","991","0","PWR(W): 500","TRX:","Ant: 3m DISH","ASL(m): 1129","",
"MO 1.3 GHz","1.3 GHz","3","0","OM3KII","JN88UU","49664","142","45830","133","","7,7 %","4","1,7 %","54,9 %","0,0 %","IQ1KW","926","0","PWR(W): 180","TRX:","Ant: 2m dish","ASL(m): 970","",
"MO 1.3 GHz","1.3 GHz","4","0","DM5D","JO61OC","43968","154","40240","144","","8,5 %","3","2,1 %","26,4 %","0,0 %","SM6VTZ","817","0","PWR(W): 150","TRX:","Ant: 3m Dish","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","5","0","OK1KUO","JO80FF","42702","132","40221","123","","5,8 %","0","0,0 %","41,5 %","0,0 %","IQ1KW","932","0","PWR(W): 220","TRX:","Ant: Dish 1.5m","ASL(m): 992","",
"MO 1.3 GHz","1.3 GHz","6","0","DK0NA","JO50TI","41307","147","38898","140","","5,8 %","2","3,2 %","12,1 %","0,0 %","YP2DX","845","0","PWR(W): 750","TRX:","Ant: 4m Spiegel","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","7","0","OK2KYZ","JO80NB","34837","110","34682","109","","0,4 %","2","1,4 %","56,0 %","0,0 %","LZ2T","908","0","PWR(W): 80","TRX:","Ant: 1.8m dish","ASL(m): 1350","",
"MO 1.3 GHz","1.3 GHz","8","0","S59P","JN86AO","31866","92","29035","85","","8,9 %","4","1,4 %","69,4 %","0,0 %","IQ1KW","721","0","PWR(W): 150","TRX: XVRT","Ant: 1,8 m dish","ASL(m): 301","",
"MO 1.3 GHz","1.3 GHz","9","0","DF0YY","JO62GD","29620","105","28542","103","","3,6 %","0","0,0 %","41,7 %","0,0 %","HA5UA","727","0","PWR(W): 200","TRX:","Ant: 1,5m dish","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","10","0","S50C","JN76JG","30029","100","28534","95","","5,0 %","3","3,0 %","35,8 %","0,0 %","LZ2T","768","0","PWR(W): 200","TRX: IC7600","Ant: 55el","ASL(m): 1500","",
"MO 1.3 GHz","1.3 GHz","11","0","OM3RRC","JN99EH","30924","94","27974","86","","9,5 %","1","0,7 %","67,4 %","0,0 %","HB9BAT/P","833","0","PWR(W): 120","TRX: IC970","Ant: Dish 2m","ASL(m): 1000","",
"MO 1.3 GHz","1.3 GHz","12","0","YP2DX","KN05IS","27077","67","26591","66","","1,8 %","2","2,4 %","72,7 %","0,0 %","DK0NA","845","0","PWR(W): 200","TRX:","Ant: 70el YU1CF","ASL(m): 80","",
"MO 1.3 GHz","1.3 GHz","13","0","OK2M","JN69UN","28721","100","26432","89","","8,0 %","0","0,0 %","60,7 %","0,0 %","YU1LA","741","0","PWR(W): 200","TRX: FDM-DUO+DB6NT+LDMOS","Ant: 2.4m dish","ASL(m): 670","",
"MO 1.3 GHz","1.3 GHz","14","0","HG7F","JN97KR","25517","76","25329","75","","0,7 %","2","0,7 %","84,0 %","0,0 %","IQ1KW","961","0","PWR(W): 100","TRX:","Ant: 190cm DISH","ASL(m): 700","",
"MO 1.3 GHz","1.3 GHz","15","0","IQ1KW","JN34OP","29311","55","25199","48","","14,0 %","2","1,1 %","37,5 %","0,0 %","OL9W","991","0","PWR(W): 300","TRX:","Ant: DISH 410","ASL(m): 1950","",
"MO 1.3 GHz","1.3 GHz","16","0","LZ2T","KN13RD","24276","54","24276","54","","0,0 %","0","0,0 %","51,9 %","0,0 %","OE5VRL","922","0","PWR(W): 100","TRX:","Ant: 180cm dish","ASL(m): 1200","",
"MO 1.3 GHz","1.3 GHz","17","0","HA6W","KN08FB","26371","66","23204","59","","12,0 %","1","1,2 %","93,2 %","0,0 %","IK7UXW","849","0","PWR(W): 50","TRX:","Ant: 3m dish","ASL(m): 954","",
"MO 1.3 GHz","1.3 GHz","18","0","OE3XSM","JN77XX","24028","84","21994","76","","8,5 %","3","0,7 %","6,6 %","0,0 %","IK7UXW","831","0","PWR(W): 10","TRX:","Ant: 2m dish","ASL(m): 1037","",
"MO 1.3 GHz","1.3 GHz","19","0","OK1KKL","JO70PO","24909","83","21178","72","","15,0 %","1","0,6 %","62,5 %","0,0 %","IN3IIC","811","0","PWR(W): 100","TRX: Home Made","Ant: Dish 300cm","ASL(m): 744","",
"MO 1.3 GHz","1.3 GHz","20","0","DM7A","JO60OM","21873","96","20083","91","","8,2 %","1","0,5 %","48,4 %","0,0 %","9A5M","675","0","PWR(W): 200","TRX:","Ant: 1.5m dish","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","21","0","OK2C","JN99AJ","19907","71","19907","71","","0,0 %","3","3,0 %","53,5 %","0,0 %","I4CIV","726","0","PWR(W): 250","TRX: IC756Pro+trans","Ant: 1.8m dish","ASL(m): 700","",
"MO 1.3 GHz","1.3 GHz","22","0","9A0V","JN95PE","19866","54","19501","53","","1,8 %","0","0,0 %","84,9 %","0,0 %","DK0NA","811","0","PWR(W): 10","TRX:","Ant: 52 el.I0JXX","ASL(m): 187 m","",
"MO 1.3 GHz","1.3 GHz","23","0","S50G","JN76JC","19192","60","17233","55","","10,2 %","1","0,8 %","80,0 %","0,0 %","LZ2T","761","0","PWR(W): 50","TRX: flex1500+murka+db6nt+pa","Ant: 2,8m dish","ASL(m): 830","",
"MO 1.3 GHz","1.3 GHz","24","0","9A8D","JN95LM","19427","53","16480","48","","15,2 %","0","0,0 %","93,8 %","0,0 %","DK0NA","766","0","PWR(W): 30","TRX:","Ant: 2m dish","ASL(m): 178","",
"MO 1.3 GHz","1.3 GHz","25","0","DL4M","JO31QX","14452","80","13962","78","","3,4 %","7","2,4 %","15,4 %","0,0 %","OL9W","811","0","PWR(W): 0","TRX:","Ant: 1,9m Spiegel","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","26","0","S59DGO","JN75FO","16206","63","13872","56","","14,4 %","2","3,0 %","17,9 %","0,0 %","LZ2T","766","0","PWR(W): 250","TRX: TS-590SG+XVTR+SSPA","Ant: 2x70el yagi","ASL(m): 1796","",
"MO 1.3 GHz","1.3 GHz","27","0","S51S","JN75ES","13711","44","12183","40","","11,1 %","1","2,6 %","72,5 %","0,0 %","DM5D","600","0","PWR(W): 30","TRX: TS-2000 + SSPA","Ant: 4x55 el F9FT","ASL(m): 1114","",
"MO 1.3 GHz","1.3 GHz","28","0","OM3RBS","JN98KJ","12431","48","11570","45","","6,9 %","1","1,9 %","95,6 %","0,0 %","I4CIV","685","0","PWR(W): 150","TRX: IC9700","Ant: 2x52 el. I0JXX","ASL(m): 1009","",
"MO 1.3 GHz","1.3 GHz","29","0","OK5Y","JN79FV","12205","61","10931","57","","10,4 %","0","0,0 %","42,1 %","0,0 %","9A5M","567","0","PWR(W): 150","TRX: ic-9700","Ant: 55 el. F9FT","ASL(m): 450","",
"MO 1.3 GHz","1.3 GHz","30","0","9A1W","JN75ST","11248","44","10900","40","","3,1 %","0","0,0 %","72,5 %","0,0 %","LZ2T","695","0","PWR(W): 100","TRX: TS-2000 X","Ant: 4x35 el. Yagi","ASL(m): 804","",
"MO 1.3 GHz","1.3 GHz","31","0","DF0MU","JO32PC","11998","67","10857","63","","9,5 %","2","0,6 %","9,5 %","0,0 %","OM3KII","820","0","PWR(W): 600","TRX:","Ant: Dish 2m; Omni","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","32","0","R6KW","KN74FT","10685","19","10685","19","","0,0 %","5","21,3 %","78,9 %","0,0 %","LZ2T","899","0","PWR(W): 20","TRX:","Ant: 50 el  yagi","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","33","0","OK1KKD","JO60WD","10566","55","10054","53","","4,8 %","0","0,0 %","37,7 %","0,0 %","9A5M","614","0","PWR(W): 100","TRX: ic9700","Ant: 33el M2","ASL(m): 500","",
"MO 1.3 GHz","1.3 GHz","34","0","OK1KPA","JN79US","11202","55","9970","51","","11,0 %","0","0,0 %","11,8 %","0,0 %","YP2DX","581","0","PWR(W): 250","TRX: IC-9700","Ant: 55el F9FT","ASL(m): 663","",
"MO 1.3 GHz","1.3 GHz","35","0","OK1KKP","JO70DG","10140","45","8803","42","","13,2 %","0","0,0 %","42,9 %","0,0 %","IK3GHY","549","0","PWR(W): 25","TRX: DIY SDR + Transverter","Ant: 70el. YU1CF","ASL(m): 268","",
"MO 1.3 GHz","1.3 GHz","36","0","9A3B","JN95MM","10805","36","8389","30","","22,4 %","0","0,0 %","80,0 %","0,0 %","OK1KKL","631","0","PWR(W): 10","TRX: IC-9700","Ant: 2 x 52el. I0JXX","ASL(m): 204","",
"MO 1.3 GHz","1.3 GHz","37","0","OL1B","JO80IB","7453","45","7453","45","","0,0 %","0","0,0 %","28,9 %","0,0 %","DK0NA","364","0","PWR(W): 35","TRX: TS-790E","Ant: 55el","ASL(m): 995","",
"MO 1.3 GHz","1.3 GHz","38","0","OK2R","JN89JM","7512","37","6613","34","","12,0 %","0","0,0 %","64,7 %","0,0 %","IK3GHY","559","0","PWR(W): 30","TRX: FT-847+XVRT","Ant: 1,8m DISH","ASL(m): 700","",
"MO 1.3 GHz","1.3 GHz","39","0","9A1CMS","JN86DM","6453","21","6232","20","","3,4 %","1","2,8 %","75,0 %","0,0 %","LZ2T","678","0","PWR(W): 40","TRX: IC-9700 + DB6NT","Ant: 4x36 DL6WU","ASL(m): 0","",
"MO 1.3 GHz","1.3 GHz","40","0","DR5W","JO61NX","5959","33","5959","33","","0,0 %","0","0,0 %","15,2 %","0,0 %","OM5AW","538","0","PWR(W): 100","TRX:","Ant: 2x48","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","41","0","IW3HWT/3","JN55VU","6039","24","5830","23","","3,5 %","0","0,0 %","4,3 %","0,0 %","IK7JNM","768","0","PWR(W): 25","TRX: ICOM IC 705 + trv","Ant: 1,5m dish","ASL(m): 1700","",
"MO 1.3 GHz","1.3 GHz","42","0","TM7M","JN19BQ","5313","23","5313","23","","0,0 %","12","45,9 %","0,0 %","0,0 %","F6KNB","572","0","PWR(W): 125","TRX:","Ant: 36 Elts YU1CF","ASL(m): 255","",
"MO 1.3 GHz","1.3 GHz","43","0","OK1RST","JO60XD","5047","30","4805","28","","4,8 %","0","0,0 %","17,9 %","0,0 %","HA5UA","512","0","PWR(W): 20","TRX: IC-9700 + PA","Ant: 44el yagi","ASL(m): 420","",
"MO 1.3 GHz","1.3 GHz","44","0","9A1I","JN85FS","4811","19","4174","16","","13,2 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","735","0","PWR(W): 10","TRX: IC-9700","Ant: 67 el.yagi","ASL(m): 134","",
"MO 1.3 GHz","1.3 GHz","45","0","I3CLZ","JN55PS","3823","25","3823","25","","0,0 %","1","1,0 %","0,0 %","0,0 %","IQ1KW","344","0","PWR(W): 25","TRX: XTV + PA","Ant: 44 elem  yagi","ASL(m): 1700","",
"MO 1.3 GHz","1.3 GHz","46","0","OP5Y/P","JO20MW","4091","17","3519","16","","14,0 %","0","0,0 %","0,0 %","0,0 %","OK2A","550","0","PWR(W): 100","TRX:","Ant: Dish 1m50","ASL(m): 12","",
"MO 1.3 GHz","1.3 GHz","47","0","TM87C","JN05MT","2858","17","2858","17","","0,0 %","11","60,0 %","0,0 %","0,0 %","F1MKG","320","0","PWR(W): 10","TRX:","Ant: 35EL","ASL(m): 400","",
"MO 1.3 GHz","1.3 GHz","48","0","UA6AH","KN94BR","2591","12","2591","12","","0,0 %","7","60,8 %","66,7 %","0,0 %","RD6LR","371","0","PWR(W): 30","TRX:","Ant: dish 2m","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","49","0","DR7B","JO61KB","2398","17","2398","17","","0,0 %","0","0,0 %","35,3 %","0,0 %","OM5AW","482","0","PWR(W): 10","TRX:","Ant: 48ele Flexa","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","50","0","IU5SHF","JN54FF","2052","9","2052","9","","0,0 %","0","0,0 %","0,0 %","0,0 %","S50C","409","0","PWR(W): 10","TRX: Kenwood ts 2000","Ant: DIRETTIVA 16 ELEMENTI","ASL(m): 13","",
"MO 1.3 GHz","1.3 GHz","51","0","SP9KDA","JO90PP","1059","6","1059","6","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK1KPA","273","0","PWR(W): 50","TRX:","Ant: Yagi","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","52","0","HG7B","JN97LW","1358","12","804","8","","40,8 %","0","0,0 %","100,0 %","0,0 %","9A3B","269","0","PWR(W): 40","TRX:","Ant: 2 x  24 ele yagi","ASL(m): 864","",
"MO 1.3 GHz","1.3 GHz","53","0","DQ8N","JO50NG","698","7","698","7","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK1KUO","380","0","PWR(W): 10","TRX:","Ant: 43el. Yagi","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","54","0","DF0AP","JN39IG","680","9","680","9","","0,0 %","2","2,6 %","0,0 %","0,0 %","DM5D","506","0","PWR(W): 40","TRX:","Ant: 23 Ele.Tonna Yagi","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","55","0","OM3KEG","JN98ET","478","9","410","8","","14,2 %","0","0,0 %","62,5 %","0,0 %","OL9W","76","0","PWR(W): 3","TRX: TR9130 + TRANSVERT.","Ant: Yagi","ASL(m): 997","",
"MO 1.3 GHz","1.3 GHz","56","0","SN9D","JO90PP","220","1","220","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","SP5IDR","220","0","PWR(W): 250","TRX:","Ant: 100 el","ASL(m): 375","",
"MO 1.3 GHz","1.3 GHz","57","0","S51CAB","JN76HD","128","4","128","4","","0,0 %","0","0,0 %","25,0 %","0,0 %","S59DGO","62","0","PWR(W): 10","TRX:","Ant: 36el","ASL(m): 300","",
"DIS 1.3 GHz","1.3 GHz","","0","OE8XPV/P","JN77EG","","4","","0","","","","","","","S59P","0","0","PWR(W): 5","TRX: IC-9700","Ant: 4x 14 ele. Yagi","ASL(m): 1900","",
"DIS 1.3 GHz","1.3 GHz","","0","OE5KAP","JN67VW","","5","","0","","","","","","","OK2A","0","0","PWR(W): 10","TRX: ICOM IC-9700","Ant: 56 Element","ASL(m): 508","",
"DIS 1.3 GHz","1.3 GHz","","0","OE3MDB","JN88JB","","26","","0","","","","","","","OM3KII","0","0","PWR(W): 10","TRX: IC-9700","Ant: 18 El","ASL(m): 150","",
"DIS 1.3 GHz","1.3 GHz","","0","OE3PYC","JN88GE","","5","","0","","","","","","","OK2C","0","0","PWR(W): 10","TRX: YAESU FT736","Ant: 48-el Yagi","ASL(m): 156","",
"DIS 1.3 GHz","1.3 GHz","","0","OE3GBB","JN87AQ","","10","","0","","","","","","","OE3XSM","0","0","PWR(W): 20","TRX: Yaesu IC-9700","Ant: Vertical","ASL(m): 425","",
"CHECKLOG 1.3 GHz","1.3 GHz","","0","SP6MQO","JO90PP","","1","","1","","","","","","","SP5IDR","220","0","PWR(W): 250","TRX:","Ant: 100 EL","ASL(m): 375","",
"SO 2.4 GHz","2.4 GHz","1","0","IK3GHY","JN65DM","17358","41","16430","39","","5,3 %","1","1,5 %","61,5 %","0,0 %","IK7UXW","711","0","PWR(W): 300","TRX: ic705 + trv e hmsspa","Ant: 3mt dish","ASL(m): 2","",
"SO 2.4 GHz","2.4 GHz","2","0","OE5VRL","JN78DK","12408","36","12408","36","","0,0 %","0","0,0 %","61,1 %","0,0 %","LZ2T","922","0","PWR(W): 100","TRX:","Ant: 3 m Parabol","ASL(m): 883","",
"SO 2.4 GHz","2.4 GHz","3","0","I4CIV","JN64GB","12054","26","12054","26","","0,0 %","0","0,0 %","61,5 %","0,0 %","OL9W","741","0","PWR(W): 150","TRX:","Ant: dish","ASL(m): 2","",
"SO 2.4 GHz","2.4 GHz","4","0","HA5UA","JN97UM","11059","29","9802","26","","11,4 %","0","0,0 %","84,6 %","0,0 %","I4CIV","676","0","PWR(W): 140","TRX:","Ant: 150cm mesh dish","ASL(m): 134","",
"SO 2.4 GHz","2.4 GHz","5","0","OM1TF","JN88NG","9038","32","8118","30","","10,2 %","0","0,0 %","100,0 %","0,0 %","IK3GHY","478","0","PWR(W): 90","TRX: TS790E + DB6NT + PA","Ant: 1,6 m dish","ASL(m): 557","",
"SO 2.4 GHz","2.4 GHz","6","0","9A5M","JN95GO","8666","25","7438","23","","14,2 %","0","0,0 %","69,6 %","0,0 %","OK2A","683","0","PWR(W): 20","TRX:","Ant: 200cm dish","ASL(m): 91","",
"SO 2.4 GHz","2.4 GHz","7","0","DK1KC/P","JN58QH","7406","23","7406","23","","0,0 %","0","0,0 %","56,5 %","0,0 %","9A5M","622","0","PWR(W): 20","TRX:","Ant: 120cm Spiegel","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","8","0","DL3LAR","JO52GE","6902","27","6902","27","","0,0 %","1","1,6 %","33,3 %","0,0 %","OM3KII","628","0","PWR(W): 35","TRX:","Ant: 1.2m Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","9","0","OE3JPC","JN87EW","7406","24","6883","23","","7,1 %","0","0,0 %","82,6 %","0,0 %","IK7UXW","821","0","PWR(W): 100","TRX:","Ant: 85cm Parabol","ASL(m): 225","",
"SO 2.4 GHz","2.4 GHz","10","0","ON4CJQ/P","JO20KW","5130","15","5130","15","","0,0 %","2","9,9 %","26,7 %","0,0 %","OE5VRL","732","0","PWR(W): 80","TRX:","Ant: 67el yagi","ASL(m): 78","",
"SO 2.4 GHz","2.4 GHz","11","0","DL6SH","JN48SW","6266","19","4821","16","","23,1 %","0","0,0 %","25,0 %","0,0 %","OK2C","620","0","PWR(W): 75","TRX:","Ant: 180cm Spiegel","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","12","0","OK1VAV","JN79FW","4563","24","4319","23","","5,3 %","1","6,2 %","0,0 %","0,0 %","IK3GHY","518","0","PWR(W): 34","TRX: FT 718 + DB6NT","Ant: DISH 1,65 m","ASL(m): 361","",
"SO 2.4 GHz","2.4 GHz","13","0","LZ6R","KN33FF","4460","15","4252","14","","4,7 %","0","0,0 %","50,0 %","0,0 %","HG7F","774","0","PWR(W): 20","TRX:","Ant: 1,1m. Disch","ASL(m): 550","",
"SO 2.4 GHz","2.4 GHz","14","0","S51ZO","JN86DR","4006","14","4006","14","","0,0 %","0","0,0 %","92,9 %","0,0 %","DK0NA","530","0","PWR(W): 50","TRX: IC-202s+DB6NT+PA","Ant: 1,8m DISH","ASL(m): 317","",
"SO 2.4 GHz","2.4 GHz","15","0","DG5BRE","JO62VM","4197","18","3970","17","","5,4 %","1","0,7 %","0,0 %","0,0 %","OM3KII","493","0","PWR(W): 20","TRX:","Ant: 1,5m Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","16","0","DO3BST","JO51KW","3822","21","3822","21","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM3KII","594","0","PWR(W): 5","TRX:","Ant: 1m Spiegel","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","17","0","DK5EZ","JO31NH","3780","18","3780","18","","0,0 %","0","0,0 %","11,1 %","0,0 %","OE5VRL","605","0","PWR(W): 75","TRX:","Ant: Parabolspgl. 200cm m. Breitbandfeed","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","18","0","DK9TF","JO31NF","3647","14","3238","13","","11,2 %","0","0,0 %","30,8 %","0,0 %","OM3KII","800","0","PWR(W): 70","TRX:","Ant: 2m dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","19","0","DC8RI","JN68JQ","2953","14","2814","13","","4,7 %","0","0,0 %","0,0 %","0,0 %","OL9W","405","0","PWR(W): 100","TRX:","Ant: 67Elm","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","20","0","DL5EBS","JO31NH","2533","14","2515","13","","0,7 %","0","0,0 %","23,1 %","0,0 %","DG5BRE","477","0","PWR(W): 75","TRX:","Ant: 2m Drahtgitterspiegel","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","21","0","DH5NAH","JN58RJ","2444","8","2444","8","","0,0 %","0","0,0 %","0,0 %","0,0 %","OL9W","508","0","PWR(W): 40","TRX:","Ant: 25Dir-Tonna","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","22","0","DD5DX","JO61CA","2434","17","2349","16","","3,5 %","0","0,0 %","0,0 %","0,0 %","OM3KII","462","0","PWR(W): 10","TRX:","Ant: 20dbi patch","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","23","0","DL1HSF","JO61FR","2330","14","2330","14","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM3KII","492","0","PWR(W): 50","TRX:","Ant: 120cm dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","24","0","LZ2AB","KN22XS","2210","12","2210","12","","0,0 %","1","1,9 %","16,7 %","0,0 %","YO7AQF/P","321","0","PWR(W): 2","TRX:","Ant: DISH","ASL(m): 1500","",
"SO 2.4 GHz","2.4 GHz","25","0","OK1DCI","JO70EB","2075","14","1792","13","","13,6 %","0","0,0 %","30,8 %","0,0 %","OE3JPC","278","0","PWR(W): 70","TRX: IC9700","Ant: F9FT 26el","ASL(m): 315","",
"SO 2.4 GHz","2.4 GHz","26","0","OK1UFF","JO60XR","2131","16","1774","15","","16,8 %","0","0,0 %","0,0 %","0,0 %","OM3KII","341","0","PWR(W): 30","TRX: FT897","Ant: 0,9m Dish","ASL(m): 703","",
"SO 2.4 GHz","2.4 GHz","27","0","IK4ADE","JN54OE","1715","8","1715","8","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","322","0","PWR(W): 2","TRX: ic 905","Ant: gregoriana","ASL(m): 700","",
"SO 2.4 GHz","2.4 GHz","28","0","HB9BAT/P","JN37SG","1685","8","1685","8","","0,0 %","2","2,4 %","37,5 %","0,0 %","OE5VRL","520","0","PWR(W): 10","TRX:","Ant: 42 El. Yagi","ASL(m): 1396","",
"SO 2.4 GHz","2.4 GHz","29","0","IZ0MJE","JN61FU","1450","4","1450","4","","0,0 %","0","0,0 %","25,0 %","0,0 %","IQ1KW","527","0","PWR(W): 50","TRX:","Ant: griglia WiFi","ASL(m): 100","",
"SO 2.4 GHz","2.4 GHz","30","0","LZ5HP","KN12TM","1714","10","1400","8","","18,3 %","0","0,0 %","0,0 %","0,0 %","YO7KFA/P","307","0","PWR(W): 20","TRX:","Ant: 60 cm dish","ASL(m): 1000","",
"SO 2.4 GHz","2.4 GHz","31","0","OK1EM","JO70CN","1363","10","1363","10","","0,0 %","0","0,0 %","30,0 %","0,0 %","OM1TF","331","0","PWR(W): 2","TRX:","Ant: 24 dB","ASL(m): 260","",
"SO 2.4 GHz","2.4 GHz","32","0","IV3AOL","JN65VP","1342","7","1342","7","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","529","0","PWR(W): 20","TRX: YAESU FT-991A+transv SG-LAB 13 cm+LA SG-LAB","Ant: Parabola 1,9m","ASL(m): 170","",
"SO 2.4 GHz","2.4 GHz","33","0","S51WX","JN75OS","1151","4","1151","4","","0,0 %","0","0,0 %","100,0 %","0,0 %","HA5UA","395","0","PWR(W): 20","TRX:","Ant: 1m dish","ASL(m): 201 m","",
"SO 2.4 GHz","2.4 GHz","34","0","YO3FWL","KN24XL","1090","8","1090","8","","0,0 %","1","0,6 %","0,0 %","0,0 %","LZ2T","250","0","PWR(W): 2","TRX:","Ant: 24DBI CALIFORNIA GRID","ASL(m): 100","",
"SO 2.4 GHz","2.4 GHz","35","0","S58RU","JN65WM","1022","7","1022","7","","0,0 %","0","0,0 %","0,0 %","0,0 %","IK4ADE","258","0","PWR(W): 20","TRX: Yaesu FT-817+TRV","Ant: DSE1327LY","ASL(m): 275","",
"SO 2.4 GHz","2.4 GHz","36","0","DD8DW","JO31WO","1229","9","859","8","","30,1 %","0","0,0 %","0,0 %","0,0 %","DK0NA","298","0","PWR(W): 10","TRX:","Ant: SHF1367","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","37","0","DL4MN","JO51JT","836","10","836","10","","0,0 %","0","0,0 %","0,0 %","0,0 %","DM7A","222","0","PWR(W): 20","TRX:","Ant: 23el Yagi","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","38","0","I1KFH","JN45FG","818","4","818","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","I4CIV","350","0","PWR(W): 120","TRX: TRXV  HM DB6NT","Ant: 1,9 MT  DISCO","ASL(m): 120","",
"SO 2.4 GHz","2.4 GHz","39","0","LZ2QA","KN43EK","811","5","811","5","","0,0 %","1","5,3 %","80,0 %","0,0 %","LZ2T","400","0","PWR(W): 20","TRX:","Ant: 31 EL YU1CF","ASL(m): 130","",
"SO 2.4 GHz","2.4 GHz","40","0","DJ3AK","JO52GJ","933","6","661","5","","29,2 %","0","0,0 %","40,0 %","0,0 %","DM7A","279","0","PWR(W): 40","TRX:","Ant: 25el","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","41","0","YO9AYN","KN24SW","654","3","654","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","YP2DX","389","0","PWR(W): 100","TRX:","Ant: California Grid PG24","ASL(m): 240","",
"SO 2.4 GHz","2.4 GHz","42","0","YO9CWY","KN35GC","559","3","559","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","LZ6G","266","0","PWR(W): 2","TRX:","Ant: Grid","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","43","0","DJ6OL","JO52AP","543","4","543","4","","0,0 %","0","0,0 %","25,0 %","0,0 %","DM5D","277","0","PWR(W): 2","TRX:","Ant: 40 Ele Yagi","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","44","0","DL3YCW","JO42HB","517","5","517","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK5EZ","133","0","PWR(W): 75","TRX:","Ant: 1m -Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","45","0","HB9MDP","JN47OG","633","6","507","5","","19,9 %","1","20,7 %","0,0 %","0,0 %","DK3PS","181","0","PWR(W): 5.0","TRX:","Ant: 43 ElYagi","ASL(m): 1520","",
"SO 2.4 GHz","2.4 GHz","45","0","DM2EUN","JO60IV","545","8","507","7","","7,0 %","0","0,0 %","0,0 %","0,0 %","DG5BRE","196","0","PWR(W): 80","TRX:","Ant: 64 LY","ASL(m):","",
