"Section","Band","Rank","Rank for prize","Call","WWL","Claimed score","Claimed QSOs","Cross checked score","Cross checked QSOs","# deleted QSOs","% error score","Unique","% unique score","% CW QSOs","% MGM QSOs","cross checked ODX call","cross checked ODX QRB","Millimeter Group score","PWR(W)","RTX","Ant","ASL(m)",
"SO 1.3 GHz","1.3 GHz","223","0","DF5HD","JO43WN","107","8","107","8","","0,0 %","5","43,0 %","0,0 %","0,0 %","DK1CB","30","0","PWR(W): 25","TRX:","Ant: Yagi  2 X 28","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","224","0","DL0ZZ","JO32OH","141","5","103","4","","27,0 %","0","0,0 %","0,0 %","0,0 %","DK2NI","43","0","PWR(W): 10","TRX:","Ant: GP","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","225","0","OE4WHG","JN87DC","102","1","102","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","HA2D","102","0","PWR(W): 10","TRX:","Ant: 35el. F9FT","ASL(m): 338","",
"SO 1.3 GHz","1.3 GHz","225","0","IZ5YBK","JN53FH","102","1","102","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","IK5AMB","102","0","PWR(W): 2","TRX: TRV","Ant: YAGI 2","ASL(m): 3","",
"SO 1.3 GHz","1.3 GHz","225","0","DL9MFY/P","JN58MD","102","2","102","2","","0,0 %","0","0,0 %","50,0 %","0,0 %","DL9AAA/P","64","0","PWR(W): 100","TRX:","Ant: 100cm dish","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","228","0","DG1YIQ","JO32RG","95","3","95","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DG1YBN","40","0","PWR(W): 10","TRX:","Ant: 23 el. Tonna","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","229","0","DL7HM/P","JO32RG","94","3","94","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK2NI","39","0","PWR(W): 10","TRX:","Ant: 23 el Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","229","0","DL3YBD/P","JO32RG","94","3","94","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK2NI","39","0","PWR(W): 10","TRX:","Ant: Tonna Yagi 21 el","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","231","0","DL7UKM","JO62OU","88","2","88","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0WF","53","0","PWR(W): 5","TRX:","Ant: Dipol","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","231","0","DL6MIG","JO52VC","88","3","88","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL6CNG","31","0","PWR(W): 0","TRX:","Ant: Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","231","0","DH7AFS","JN48SW","88","5","88","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK3PS","25","0","PWR(W): 5","TRX:","Ant: 21 El Yagi Anjo","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","234","0","DL3AAV","JO52JI","104","6","60","4","","42,3 %","0","0,0 %","0,0 %","0,0 %","DL3LAR","26","0","PWR(W): 10","TRX:","Ant: 6 El Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","235","0","IW1BOK","JN35TB","57","1","57","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","57","0","PWR(W): 10","TRX: Icom IC 9700","Ant: Comet GP98","ASL(m): 16","",
"SO 1.3 GHz","1.3 GHz","236","0","DK8QS","JO32RG","55","2","55","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL4M","33","0","PWR(W): 10","TRX:","Ant: Tonna Yagi 21 ele","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","237","0","DL7HNA","JO51SX","344","6","52","3","","84,9 %","0","0,0 %","0,0 %","0,0 %","DM4KR","20","0","PWR(W): 10","TRX:","Ant: Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","238","0","SQ2EEQ","JO94JC","50","1","50","1","","0,0 %","1","100,0 %","0,0 %","0,0 %","SP2IQW","50","0","PWR(W): 50","TRX:","Ant: Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","239","0","IW1CKM","JN44HV","44","1","44","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","I1KFH","44","0","PWR(W): 120","TRX: IC 705 + TRV + Amply","Ant: 38 elementi","ASL(m): 12","",
"SO 1.3 GHz","1.3 GHz","240","0","IN3AHO","JN56NB","39","2","39","2","","0,0 %","2","100,0 %","0,0 %","0,0 %","IN3FTK","38","0","PWR(W): 10","TRX: TS2000","Ant: 17 EL","ASL(m): 194","",
"SO 1.3 GHz","1.3 GHz","241","0","DK1FY","JO52HK","62","4","38","3","","38,7 %","0","0,0 %","33,3 %","0,0 %","DL3AAV","15","0","PWR(W): 10","TRX:","Ant: Doppel Quad Eigenbau Antenne","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","242","0","LZ2VBB","KN23TB","36","4","36","4","","0,0 %","4","100,0 %","0,0 %","0,0 %","LZ2LBB","33","0","PWR(W): 50","TRX:","Ant: Yagi","ASL(m): 280","",
"SO 1.3 GHz","1.3 GHz","243","0","IW5CBH","JN53MW","43","4","34","3","","20,9 %","0","0,0 %","0,0 %","0,0 %","IZ5HQB","20","0","PWR(W): 10","TRX: icom ic 9700","Ant: 36 jxx","ASL(m): 950","",
"SO 1.3 GHz","1.3 GHz","244","0","9A4OP","JN75UR","32","2","32","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","9A1W","16","0","PWR(W): 10","TRX:","Ant: loopyagi","ASL(m): 360","",
"SO 1.3 GHz","1.3 GHz","245","0","DF2ET","JO31OL","31","2","31","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","DG3EX","20","0","PWR(W): 10","TRX:","Ant: GP","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","246","0","IK5LWE","JN53MV","19","3","19","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ5PO","7","0","PWR(W): 10","TRX:","Ant: collineare","ASL(m): 50","",
"SO 1.3 GHz","1.3 GHz","247","0","OM/OK1VLG","JN99LC","10","2","10","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM3KFV","5","0","PWR(W): 1","TRX: DJ G7","Ant: orig.","ASL(m): 381","",
"SO 1.3 GHz","1.3 GHz","248","0","DL1KAS","JO30UX","8","1","8","1","","0,0 %","1","100,0 %","0,0 %","0,0 %","DH1MJ","8","0","PWR(W): 10","TRX:","Ant: 8 elm Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","249","0","IZ1CQD/1","JN33WU","7","1","7","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","IW1QOA","7","0","PWR(W): 10","TRX: YAESU FT-736","Ant: VERTICAL","ASL(m): 30","",
"SO 1.3 GHz","1.3 GHz","249","0","IW1QOA","JN33XU","7","1","7","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","IZ1CQD/1","7","0","PWR(W): 10","TRX: Kenwood TS790","Ant: Elicoidale 11 spire","ASL(m): 194","",
"SO 1.3 GHz","1.3 GHz","251","0","IZ5FYF","JN53HP","1","1","1","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","IU5NHB","1","0","PWR(W): 2","TRX: ft 991","Ant: 21 elementi orizzontale","ASL(m): 10","",
"SO 1.3 GHz","1.3 GHz","251","0","IU5NHB","JN53HP","1","1","1","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","IZ5FYF","1","0","PWR(W): 3","TRX:","Ant: 2*36 el","ASL(m): 15","",
"MO 1.3 GHz","1.3 GHz","1","0","OK2A","JO60JJ","70493","217","68931","211","","2,2 %","6","5,1 %","34,6 %","0,0 %","SM6VTZ","893","0","PWR(W): 700","TRX:","Ant: 240cm DISH, 2x150cm DISH","ASL(m): 1042","",
"MO 1.3 GHz","1.3 GHz","2","0","OL9W","JN99CL","59208","157","56978","152","","3,8 %","1","0,2 %","55,3 %","0,0 %","IQ1KW","991","0","PWR(W): 500","TRX:","Ant: 3m DISH","ASL(m): 1129","",
"MO 1.3 GHz","1.3 GHz","3","0","DK0NA","JO50TI","59938","206","56200","195","","6,2 %","1","0,0 %","1,0 %","0,0 %","F5FEN","776","0","PWR(W): 700","TRX:","Ant: 4m dish","ASL(m): 710","",
"MO 1.3 GHz","1.3 GHz","4","0","OM6A","JN99JC","42651","123","41758","121","","2,1 %","0","0,0 %","55,4 %","0,0 %","IQ1KW","1009","0","PWR(W): 200","TRX: HM Xverter","Ant: 2 m Dish","ASL(m): 1468","",
"MO 1.3 GHz","1.3 GHz","5","0","OM3KII","JN88UU","42810","126","40561","121","","5,3 %","0","0,0 %","57,0 %","0,0 %","IQ1KW","926","0","PWR(W): 180","TRX:","Ant: 2m dish","ASL(m): 970","",
"MO 1.3 GHz","1.3 GHz","6","0","OK2M","JN69UN","44428","133","39904","122","","10,2 %","1","1,2 %","56,6 %","0,0 %","F6DKW","840","0","PWR(W): 200","TRX: FDM-DUO+DB6NT+LDMOS","Ant: 2.4m dish","ASL(m): 670","",
"MO 1.3 GHz","1.3 GHz","7","0","DM5D","JO61OC","40981","152","39324","148","","4,0 %","0","0,0 %","9,5 %","0,0 %","G3XDY","836","0","PWR(W): 150","TRX:","Ant: 3m Dish","ASL(m): 332","",
"MO 1.3 GHz","1.3 GHz","8","0","IQ1KW","JN34OP","28803","65","24276","59","","15,7 %","10","6,3 %","30,5 %","0,0 %","OM6A","1009","0","PWR(W): 100","TRX: TRV DB6NT","Ant: 400 CM DISH","ASL(m): 1950","",
"MO 1.3 GHz","1.3 GHz","9","0","9A6K","JN95GO","23467","62","22739","61","","3,1 %","0","0,0 %","82,0 %","0,0 %","DK0NA","738","0","PWR(W): 100","TRX:","Ant: 210cm dish","ASL(m): 91","",
"MO 1.3 GHz","1.3 GHz","10","0","S59DGO","JN75FO","23502","80","20935","71","","10,9 %","2","1,5 %","57,7 %","0,0 %","IK7UXW","621","0","PWR(W): 250","TRX: TS-590SG+XVTR+SSPA","Ant: 2x70el yagi","ASL(m): 1796","",
"MO 1.3 GHz","1.3 GHz","11","0","DL0NF","JN59PL","20380","78","19880","77","","2,5 %","0","0,0 %","32,5 %","0,0 %","HG7F","591","0","PWR(W): 250","TRX:","Ant: 33el Anjo","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","12","0","IK3ERQ","JN65AR","19803","56","19221","53","","2,9 %","0","0,0 %","67,9 %","0,0 %","IK7UXW","741","0","PWR(W): 10","TRX: IDEM","Ant: PARABOLA 3,7 MT","ASL(m): 25","",
"MO 1.3 GHz","1.3 GHz","13","0","OK1KKL","JO70PO","19558","72","18542","67","","5,2 %","1","0,7 %","76,1 %","0,0 %","YU1LA","759","0","PWR(W): 100","TRX: HOME","Ant: Dish 300 cm","ASL(m): 744","",
"MO 1.3 GHz","1.3 GHz","14","0","OK2C","JN99AJ","18486","75","18162","74","","1,8 %","0","0,0 %","47,3 %","0,0 %","I4CIV","726","0","PWR(W): 250","TRX: IC756Pro+trans","Ant: 1.8m dish","ASL(m): 700","",
"MO 1.3 GHz","1.3 GHz","15","0","9A8D","JN95LM","18388","51","17723","50","","3,6 %","0","0,0 %","94,0 %","0,0 %","DK0NA","766","0","PWR(W): 30","TRX: ts-2000x","Ant: 2m dish","ASL(m): 178","",
"MO 1.3 GHz","1.3 GHz","16","0","HG7F","JN97KR","18413","66","17683","63","","4,0 %","0","0,0 %","66,7 %","0,0 %","IK7UXW","792","0","PWR(W): 100","TRX:","Ant: 190cm DISH","ASL(m): 40","",
"MO 1.3 GHz","1.3 GHz","17","0","S59P","JN86AO","18529","58","17523","55","","5,4 %","0","0,0 %","76,4 %","0,0 %","IQ1KW","721","0","PWR(W): 150","TRX: XVRT","Ant: 1,8 m dish","ASL(m): 301","",
"MO 1.3 GHz","1.3 GHz","18","0","IU4CHE","JN64GB","14852","32","14406","30","","3,0 %","0","0,0 %","93,3 %","0,0 %","OL9W","741","0","PWR(W): 500","TRX: TRV","Ant: 2x43 el yu1cf","ASL(m): 0","",
"MO 1.3 GHz","1.3 GHz","19","0","OK1KPA","JN79US","14606","66","14029","63","","4,0 %","0","0,0 %","49,2 %","0,0 %","YU1LA","666","0","PWR(W): 300","TRX:","Ant: 2m DISH","ASL(m): 663","",
"MO 1.3 GHz","1.3 GHz","20","0","OL7Q","JN99DQ","14147","55","13286","53","","6,1 %","0","0,0 %","64,2 %","0,0 %","DL6SH","640","0","PWR(W): 250","TRX: TS2000+PA","Ant: 67el.Y","ASL(m): 290","",
"MO 1.3 GHz","1.3 GHz","21","0","OK2R","JN89JM","13869","56","12797","54","","7,7 %","0","0,0 %","66,7 %","0,0 %","IU4CHE","688","0","PWR(W): 30","TRX: IC706+XVRT","Ant: 1,8m DISH","ASL(m): 700","",
"MO 1.3 GHz","1.3 GHz","22","0","LZ2T","KN13TI","13762","31","12622","28","","8,3 %","1","0,6 %","75,0 %","0,0 %","OK2STV","893","0","PWR(W): 100","TRX:","Ant: 180cm dish","ASL(m): 300","",
"MO 1.3 GHz","1.3 GHz","23","0","DL4M","JO31QX","14094","76","12473","74","","11,5 %","3","0,6 %","5,4 %","0,0 %","OE5VRL","630","0","PWR(W): 0","TRX:","Ant: 1,5m Spiegel","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","24","0","OE5D","JN68PC","13243","44","12251","41","","7,5 %","0","0,0 %","26,8 %","0,0 %","ON4CJQ/P","684","0","PWR(W): 10","TRX:","Ant: 2m Dish","ASL(m): 700","",
"MO 1.3 GHz","1.3 GHz","25","0","9A1CMS","JN86DM","13323","47","12084","42","","9,3 %","1","0,5 %","83,3 %","0,0 %","IQ1KW","737","0","PWR(W): 40","TRX: IC-9700 + DB6NT","Ant: 4X36 DL6WU","ASL(m): 290","",
"MO 1.3 GHz","1.3 GHz","26","0","OM3RBS","JN98KJ","11233","52","10915","51","","2,8 %","0","0,0 %","68,6 %","0,0 %","DK0NA","568","0","PWR(W): 150","TRX: IC9700 +PA","Ant: 2x 48el. F9FT","ASL(m): 1009","",
"MO 1.3 GHz","1.3 GHz","27","0","DF0YY","JO62GD","10316","51","10078","49","","2,3 %","0","0,0 %","28,6 %","0,0 %","S59P","667","0","PWR(W): 70","TRX:","Ant: 1,50m Dish","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","28","0","OM3RRC","JN99EH","9872","50","9071","45","","8,1 %","0","0,0 %","46,7 %","0,0 %","IK3GHY","622","0","PWR(W): 100","TRX:","Ant: dish 200cm","ASL(m): 1021","",
"MO 1.3 GHz","1.3 GHz","29","0","OE1W","JN77TX","7979","34","7979","34","","0,0 %","0","0,0 %","0,0 %","0,0 %","YU1LA","518","0","PWR(W): 100","TRX:","Ant: 63 el. Yagi","ASL(m): 1313","",
"MO 1.3 GHz","1.3 GHz","30","0","OK2KOJ","JN89LE","7919","43","7814","41","","1,3 %","0","0,0 %","61,0 %","0,0 %","IK3GHY","539","0","PWR(W): 10","TRX:","Ant: Tonna 35el Yagi","ASL(m): 394","",
"MO 1.3 GHz","1.3 GHz","31","0","9A1W","JN75ST","7271","28","7271","28","","0,0 %","0","0,0 %","75,0 %","0,0 %","IK7UXW","607","0","PWR(W): 150","TRX: TS-2000X","Ant: Loop Yagi","ASL(m): 804","",
"MO 1.3 GHz","1.3 GHz","32","0","IW3HWT/3","JN55VU","6924","31","6563","30","","5,2 %","0","0,0 %","23,3 %","0,0 %","IK7UXW","765","0","PWR(W): 25","TRX: ICOM IC 705 +trv","Ant: 25el i0jxx","ASL(m): 1650","",
"MO 1.3 GHz","1.3 GHz","33","0","OK1KKD","JO60WD","6480","43","6168","42","","4,8 %","0","0,0 %","35,7 %","0,0 %","OM3RBS","412","0","PWR(W): 25","TRX: IC-9700","Ant: m2","ASL(m): 500","",
"MO 1.3 GHz","1.3 GHz","34","0","IK4LFI","JN54EL","4524","21","4524","21","","0,0 %","1","2,6 %","19,0 %","0,0 %","OE3JPC","601","0","PWR(W): 10","TRX: KENWOOD TS2000","Ant: 35el. F9FT","ASL(m): 800","",
"MO 1.3 GHz","1.3 GHz","35","0","OK2KEA","JN89EJ","4780","33","4320","31","","9,6 %","0","0,0 %","61,3 %","0,0 %","HA8V","427","0","PWR(W): 10","TRX: IC910H","Ant: soufaz OK2KKW","ASL(m): 550","",
"MO 1.3 GHz","1.3 GHz","36","0","OL1B","JO80IB","3910","32","3910","32","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","364","0","PWR(W): 35","TRX: TS-790E","Ant: 55el","ASL(m): 995","",
"MO 1.3 GHz","1.3 GHz","37","0","HG7B","JN97LW","4518","25","3903","23","","13,6 %","0","0,0 %","91,3 %","0,0 %","IK3ERQ","581","0","PWR(W): 30","TRX:","Ant: 140 cm dish","ASL(m): 864","",
"MO 1.3 GHz","1.3 GHz","38","0","OK2KYZ","JN89XN","3705","25","3705","25","","0,0 %","0","0,0 %","60,0 %","0,0 %","DK0NA","462","0","PWR(W): 80","TRX: FT897D","Ant: Dish 180cm","ASL(m): 546","",
"MO 1.3 GHz","1.3 GHz","39","0","DR5W","JO61NX","3624","29","3477","28","","4,1 %","0","0,0 %","3,6 %","0,0 %","OK1KPA","306","0","PWR(W): 100","TRX:","Ant: 2x48","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","40","0","TM87C","JN05KP","3388","21","3388","21","","0,0 %","20","95,8 %","4,8 %","0,0 %","F6DEV/P","311","0","PWR(W): 10","TRX:","Ant: 1X36","ASL(m): 500","",
"MO 1.3 GHz","1.3 GHz","41","0","DR7B","JO61KB","2368","17","2368","17","","0,0 %","0","0,0 %","35,3 %","0,0 %","OE3JPC","430","0","PWR(W): 10","TRX:","Ant: 48ele Flexa","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","42","0","OK1KAD","JO60LJ","2073","23","2050","22","","1,1 %","0","0,0 %","0,0 %","0,0 %","OK2DGB","206","0","PWR(W): 10","TRX: IC736R","Ant: G3JWL","ASL(m): 1244","",
"MO 1.3 GHz","1.3 GHz","43","0","IU3KPJ","JN65DR","2018","10","2018","10","","0,0 %","0","0,0 %","0,0 %","0,0 %","OL9W","609","0","PWR(W): 50","TRX: Kenwood TS-790 + PA","Ant: Disco 200 cm","ASL(m): 30","",
"MO 1.3 GHz","1.3 GHz","44","0","OK1KTW","JN89IW","1919","20","1844","19","","3,9 %","0","0,0 %","0,0 %","0,0 %","OK2A","284","0","PWR(W): 10","TRX: TS 2000","Ant: F9FT 35 el.","ASL(m): 704","",
"MO 1.3 GHz","1.3 GHz","45","0","OE2M","JN67NT","1688","11","1587","10","","6,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","303","0","PWR(W): 5","TRX:","Ant: 10 Ele Gruppe","ASL(m): 1270","",
"MO 1.3 GHz","1.3 GHz","46","0","UR4DWP","KN18PE","1571","11","1571","11","","0,0 %","11","100,0 %","100,0 %","0,0 %","H3DX","382","0","PWR(W): 25","TRX:","Ant: 9el DK7ZB","ASL(m): 112","",
"MO 1.3 GHz","1.3 GHz","47","0","YR2X","KN06UG","1273","6","1273","6","","0,0 %","0","0,0 %","83,3 %","0,0 %","OM3RBS","319","0","PWR(W): 100","TRX:","Ant: 41 el yagi","ASL(m): 500","",
"MO 1.3 GHz","1.3 GHz","48","0","OM3KEG","JN98ET","733","11","657","10","","10,4 %","0","0,0 %","70,0 %","0,0 %","HA2ML","135","0","PWR(W): 3","TRX: TR9130 + Trans.","Ant: YAGI","ASL(m): 997","",
"MO 1.3 GHz","1.3 GHz","49","0","SP9KDA","JO90PP","328","2","328","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM6A","176","0","PWR(W): 150","TRX:","Ant: 22el Yagi","ASL(m): 377","",
"MO 1.3 GHz","1.3 GHz","50","0","OM3KFV","JN99LD","263","4","263","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM5CM","161","0","PWR(W): 10","TRX: TS2000X","Ant: 1,2m parabola","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","51","0","DR1T","JO50KQ","443","3","205","2","","53,7 %","0","0,0 %","0,0 %","0,0 %","OK2A","140","0","PWR(W): 80","TRX:","Ant: DD7MH 3 Band Ringfeed R23139, 0.8 m Offset Spiegel","ASL(m):","",
"CHECKLOG 1.3 GHz","1.3 GHz","","0","9A2SB","JN95GM","","30","","29","","","","","","","DK0NA","744","0","PWR(W): 60","TRX: IC202+trv+SSPA","Ant: 50 el. loop","ASL(m): 92","",
"SO 2.4 GHz","2.4 GHz","1","0","OE5VRL","JN78DK","12610","37","12354","36","","2,0 %","0","0,0 %","38,9 %","0,0 %","ON4CJQ/P","732","0","PWR(W): 100","TRX:","Ant: 3 m Parabol","ASL(m): 883","",
"SO 2.4 GHz","2.4 GHz","2","0","IK3GHY","JN65DM","11210","29","11156","28","","0,5 %","0","0,0 %","67,9 %","0,0 %","HA8V","658","0","PWR(W): 250","TRX:","Ant: 3mt dish","ASL(m): 2","",
"SO 2.4 GHz","2.4 GHz","3","0","HA8V","KN06HT","10992","27","10291","26","","6,4 %","0","0,0 %","84,6 %","0,0 %","DM5D","722","0","PWR(W): 100","TRX:","Ant: 220cm dish","ASL(m): 85","",
"SO 2.4 GHz","2.4 GHz","4","0","OE3JPC","JN87EW","9031","32","9031","32","","0,0 %","0","0,0 %","75,0 %","0,0 %","DL3IAE","613","0","PWR(W): 100","TRX:","Ant: 85cm dish","ASL(m): 220","",
"SO 2.4 GHz","2.4 GHz","5","0","ON4CJQ/P","JO20KW","8220","23","7775","22","","5,4 %","9","38,9 %","9,1 %","0,0 %","OE5VRL","732","0","PWR(W): 75","TRX: FT-817, transv+ampli","Ant: 120cm mesh dish","ASL(m): 78","",
"SO 2.4 GHz","2.4 GHz","6","0","YP2DX","KN05IS","7340","19","7340","19","","0,0 %","0","0,0 %","94,7 %","0,0 %","OK2M","673","0","PWR(W): 200","TRX:","Ant: PG 24dBi","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","7","0","S51ZO","JN86DR","6741","26","6741","26","","0,0 %","0","0,0 %","76,9 %","0,0 %","DK0NA","530","0","PWR(W): 50","TRX: IC-202s+DB6NT+PA","Ant: 1,8m DISH","ASL(m): 317","",
"SO 2.4 GHz","2.4 GHz","8","0","I4CIV","JN64GB","8393","20","6546","17","","22,0 %","0","0,0 %","47,1 %","0,0 %","OL9W","741","0","PWR(W): 150","TRX:","Ant: DISH 190 cm","ASL(m): 2","",
"SO 2.4 GHz","2.4 GHz","9","0","DL1SUZ","JO53UN","6481","19","6142","18","","5,2 %","0","0,0 %","61,1 %","0,0 %","OM3KII","670","0","PWR(W): 65","TRX:","Ant: 1,5m-Mesh-dish","ASL(m): 65","",
"SO 2.4 GHz","2.4 GHz","10","0","DK1KC/P","JN58QH","5986","18","5986","18","","0,0 %","0","0,0 %","55,6 %","0,0 %","HA8V","714","0","PWR(W): 20","TRX:","Ant: 80cm Spiegel","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","11","0","DL6SH","JN48SW","6051","18","5695","17","","5,9 %","0","0,0 %","0,0 %","0,0 %","OM3RRC","644","0","PWR(W): 75","TRX:","Ant: 180cm Spiegel","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","12","0","DL1HSF","JO61FR","4453","23","4453","23","","0,0 %","1","0,3 %","0,0 %","0,0 %","OM3KII","492","0","PWR(W): 50","TRX:","Ant: 120cm Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","13","0","DH5YM","JO60OM","4409","25","4409","25","","0,0 %","1","0,2 %","28,0 %","0,0 %","ON4CJQ/P","589","0","PWR(W): 75","TRX:","Ant: 1m dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","14","0","I1KFH","JN45FG","3786","11","3786","11","","0,0 %","0","0,0 %","18,2 %","0,0 %","OM3KII","806","0","PWR(W): 120","TRX: TRXV DB6NT HM","Ant: 1,9 MT DISH","ASL(m): 120","",
"SO 2.4 GHz","2.4 GHz","15","0","DL5EBS","JO31NH","3367","14","2995","13","","11,0 %","2","41,6 %","15,4 %","0,0 %","M0GHZ","648","0","PWR(W): 75","TRX:","Ant: 2m Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","16","0","DD8DW","JO31WO","3450","16","2491","14","","27,8 %","0","0,0 %","0,0 %","0,0 %","OK2M","471","0","PWR(W): 10","TRX:","Ant: SHF1367","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","17","0","DL6NAQ","JO40XI","2421","13","2421","13","","0,0 %","0","0,0 %","0,0 %","0,0 %","OE5D","349","0","PWR(W): 20","TRX:","Ant: parapolspiegel 1,2meter","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","18","0","DM3F","JO60OM","2233","12","2233","12","","0,0 %","0","0,0 %","16,7 %","0,0 %","DF0MU","448","0","PWR(W): 70","TRX:","Ant: 1m dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","19","0","IV3AOL","JN65VP","2183","12","2183","12","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","529","0","PWR(W): 20","TRX: YAESU FT-817D+transv SG-LAB 13 cm+LA SG-LAB","Ant: Parabola 100 cm offset","ASL(m): 170","",
"SO 2.4 GHz","2.4 GHz","20","0","IW3SPI","JN66OD","2434","10","2052","9","","15,7 %","0","0,0 %","0,0 %","0,0 %","HA8V","573","0","PWR(W): 200","TRX: ICOM 706MKIIG + transverter","Ant: 1,80 mt dish","ASL(m): 165","",
"SO 2.4 GHz","2.4 GHz","21","0","HB9BAT/P","JN37SG","2042","8","2042","8","","0,0 %","2","3,4 %","25,0 %","0,0 %","OE5VRL","520","0","PWR(W): 10","TRX:","Ant: 42 El. Yagi","ASL(m): 1396","",
"SO 2.4 GHz","2.4 GHz","22","0","DL1HTT","JO61FR","1932","11","1932","11","","0,0 %","0","0,0 %","27,3 %","0,0 %","OM3KII","492","0","PWR(W): 20","TRX:","Ant: 1,2m Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","23","0","DL3IAE","JN49DG","1863","4","1863","4","","0,0 %","0","0,0 %","50,0 %","0,0 %","OE3JPC","613","0","PWR(W): 75","TRX:","Ant: 1m Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","24","0","DG0PF","JO50LQ","1840","7","1840","7","","0,0 %","0","0,0 %","28,6 %","0,0 %","OL9W","535","0","PWR(W): 60","TRX:","Ant: 1 m Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","25","0","DG0LFF","JO60OM","1915","14","1759","13","","8,1 %","0","0,0 %","0,0 %","0,0 %","DC7QH","228","0","PWR(W): 100","TRX:","Ant: Spiegel 1,0m","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","26","0","OK1DCI","JO70EB","1453","12","1453","12","","0,0 %","0","0,0 %","16,7 %","0,0 %","OL9W","283","0","PWR(W): 70","TRX: TS790","Ant: F9FT 26el","ASL(m): 315","",
"SO 2.4 GHz","2.4 GHz","27","0","DG5BRE","JO62VM","1434","11","1434","11","","0,0 %","1","2,1 %","9,1 %","0,0 %","OK2M","330","0","PWR(W): 20","TRX:","Ant: Yagi","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","28","0","DL4MW","JO50KQ","1363","8","1363","8","","0,0 %","0","0,0 %","25,0 %","0,0 %","OL9W","540","0","PWR(W): 30","TRX:","Ant: Dish 1m","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","29","0","DK5EZ","JO31NH","1341","7","1341","7","","0,0 %","0","0,0 %","14,3 %","0,0 %","DL1SUZ","399","0","PWR(W): 0","TRX:","Ant: Parabolspgl. 200cm m. Breitbandfeed","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","30","0","IK3HAR","JN55RK","1180","8","1180","8","","0,0 %","1","4,2 %","0,0 %","0,0 %","IQ1KW","346","0","PWR(W): 2","TRX:","Ant: yagi","ASL(m): 210","",
