"Section","Band","Rank","Rank for prize","Call","WWL","Claimed score","Claimed QSOs","Cross checked score","Cross checked QSOs","# deleted QSOs","% error score","Unique","% unique score","% CW QSOs","% MGM QSOs","cross checked ODX call","cross checked ODX QRB","Millimeter Group score","PWR(W)","RTX","Ant","ASL(m)",
"MO 1.3 GHz","1.3 GHz","2","0","OM6A","JN99JC","47848","130","45122","124","","5,7 %","1","1,9 %","55,6 %","0,0 %","IQ1KW","1009","0","PWR(W): 200","TRX:","Ant: 2m dish","ASL(m): 1476","",
"MO 1.3 GHz","1.3 GHz","3","0","OK1KUO","JO80FF","47518","147","42892","135","","9,7 %","1","0,1 %","45,9 %","0,0 %","LZ2T","951","0","PWR(W): 220","TRX:","Ant: Dish 1.5m","ASL(m): 992","",
"MO 1.3 GHz","1.3 GHz","4","0","DM5D","JO61OC","44421","152","42030","145","","5,4 %","2","3,2 %","21,4 %","0,0 %","G4ZTR","858","0","PWR(W): 150","TRX:","Ant: 3m Dish","ASL(m): 336","",
"MO 1.3 GHz","1.3 GHz","5","0","DK0NA","JO50TI","46296","160","40986","147","","11,5 %","3","1,9 %","4,1 %","0,0 %","HA8V","770","0","PWR(W): 750","TRX:","Ant: 4m Spiegel","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","6","0","OK2M","JN69UN","35684","118","34358","113","","3,7 %","0","0,0 %","66,4 %","0,0 %","YU1LA","741","0","PWR(W): 200","TRX: FDM-DUO+DB6NT+LDMOS","Ant: 2.4m dish","ASL(m): 670","",
"MO 1.3 GHz","1.3 GHz","7","0","OK2KYZ","JO80NB","30103","103","29445","101","","2,2 %","1","2,0 %","26,7 %","0,0 %","LZ2T","908","0","PWR(W): 80","TRX:","Ant: 1.8m dish","ASL(m): 1350","",
"MO 1.3 GHz","1.3 GHz","8","0","HG7F","JN97KR","28764","85","27400","81","","4,7 %","1","0,4 %","80,2 %","0,0 %","IQ1KW","961","0","PWR(W): 130","TRX:","Ant: 190cm DISH","ASL(m): 700","",
"MO 1.3 GHz","1.3 GHz","9","0","OK1KKL","JO70PO","28646","98","26638","90","","7,0 %","2","4,2 %","75,6 %","0,0 %","IK1KW","897","0","PWR(W): 100","TRX: Home","Ant: Dish 300 cm","ASL(m): 744","",
"MO 1.3 GHz","1.3 GHz","10","0","S59P","JN86AO","28598","79","26606","75","","7,0 %","1","0,0 %","73,3 %","0,0 %","IS0JHQ","849","0","PWR(W): 150","TRX: XVRT","Ant: 1,8 m dish","ASL(m): 301","",
"MO 1.3 GHz","1.3 GHz","11","0","OK2C","JN99AJ","27285","87","26015","85","","4,7 %","0","0,0 %","62,4 %","0,0 %","DL6SH","620","0","PWR(W): 200","TRX: DB6NT -IC7610","Ant: 160cm","ASL(m): 700","",
"MO 1.3 GHz","1.3 GHz","12","0","DF0YY","JO62GD","22071","91","22071","91","","0,0 %","2","0,8 %","31,9 %","0,0 %","G3XDY","774","0","PWR(W): 70","TRX:","Ant: Pa150","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","13","0","OM3RRC","JN99EH","24539","78","21840","72","","11,0 %","0","0,0 %","68,1 %","0,0 %","LZ2T","789","0","PWR(W): 100","TRX:","Ant: 200cm dish","ASL(m): 1031","",
"MO 1.3 GHz","1.3 GHz","14","0","OK1KPA","JN79US","21832","89","20836","86","","4,6 %","0","0,0 %","44,2 %","0,0 %","YU1LA","666","0","PWR(W): 250","TRX:","Ant: 55 el. F9FT","ASL(m): 663","",
"MO 1.3 GHz","1.3 GHz","15","0","I3EME","JN65AR","21173","54","19394","49","","8,4 %","0","0,0 %","79,6 %","0,0 %","IK7UXW","741","0","PWR(W): 200","TRX: IDEM + AMP","Ant: PARABOLA 3,7 MT","ASL(m): 45","",
"MO 1.3 GHz","1.3 GHz","16","0","IQ1KW","JN34OP","30248","60","19174","43","","36,6 %","2","1,5 %","39,5 %","0,0 %","IK7UXW","985","0","PWR(W): 400","TRX:","Ant: 400 CM DISH","ASL(m): 1950","",
"MO 1.3 GHz","1.3 GHz","17","0","LZ2T","KN13RD","16690","35","16690","35","","0,0 %","1","0,3 %","68,6 %","0,0 %","OK1KUO","951","0","PWR(W): 100","TRX:","Ant: 180cm dish","ASL(m): 1200","",
"MO 1.3 GHz","1.3 GHz","18","0","OL7Q","JN99DQ","16470","61","16068","60","","2,4 %","1","2,8 %","68,3 %","0,0 %","DL6SH","640","0","PWR(W): 250","TRX: TS790E+PA","Ant: 120cm Dish","ASL(m): 290","",
"MO 1.3 GHz","1.3 GHz","19","0","OK5Y","JN79FV","18418","83","14247","72","","22,6 %","0","0,0 %","50,0 %","0,0 %","YP2DX","654","0","PWR(W): 150","TRX: IC-9700","Ant: 55. el F9FT","ASL(m): 450","",
"MO 1.3 GHz","1.3 GHz","20","0","9A1W","JN75ST","14103","48","14103","48","","0,0 %","0","0,0 %","79,2 %","0,0 %","IS0JHQ","760","0","PWR(W): 50","TRX: TS-2000X","Ant: Yagi","ASL(m): 804","",
"MO 1.3 GHz","1.3 GHz","21","0","S59DGO","JN75FO","16072","59","12917","48","","19,6 %","1","1,0 %","60,4 %","0,0 %","LZ2T","766","0","PWR(W): 250","TRX: TS-590SG+XVTR+SSPA","Ant: 2x70el yagi","ASL(m): 1796","",
"MO 1.3 GHz","1.3 GHz","22","0","DL4M","JO31QX","13936","69","12349","65","","11,4 %","4","1,5 %","4,6 %","0,0 %","OM3KII","810","0","PWR(W): 0","TRX:","Ant: 1,4m Spiegel","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","23","0","9A8D","JN95LM","12756","33","11990","32","","6,0 %","0","0,0 %","90,6 %","0,0 %","IS0JHQ","957","0","PWR(W): 30","TRX: IC-9700 + PA","Ant: 2m dish","ASL(m): 178","",
"MO 1.3 GHz","1.3 GHz","24","0","OK2R","JN89JM","11866","51","11563","50","","2,6 %","0","0,0 %","80,0 %","0,0 %","IQ1KW","905","0","PWR(W): 30","TRX: IC706+XVRT","Ant: 1,8m DISH","ASL(m): 700","",
"MO 1.3 GHz","1.3 GHz","25","0","OK2KOJ","JN79UG","11270","48","10415","46","","7,6 %","0","0,0 %","47,8 %","0,0 %","YU1LA","621","0","PWR(W): 10","TRX:","Ant: Tona 35el Yagi","ASL(m): 661","",
"MO 1.3 GHz","1.3 GHz","26","0","OK1KKP","JO70DG","9904","56","9904","56","","0,0 %","0","0,0 %","30,4 %","0,0 %","HA8V","605","0","PWR(W): 25","TRX: SDR + transverter","Ant: 70el. YU1CF","ASL(m): 268","",
"MO 1.3 GHz","1.3 GHz","27","0","DK0PU","JO31JN","9562","48","9562","48","","0,0 %","2","6,9 %","0,0 %","0,0 %","OK1KUO","694","0","PWR(W): 100","TRX:","Ant: 2m dish","ASL(m): 70","",
"MO 1.3 GHz","1.3 GHz","28","0","OM3RBS","JN98KJ","9635","42","9237","41","","4,1 %","0","0,0 %","82,9 %","0,0 %","IK3GHY","593","0","PWR(W): 150","TRX: IC9700","Ant: 2x52 el. I0JXX","ASL(m): 1009","",
"MO 1.3 GHz","1.3 GHz","29","0","S50G","JN76JC","8241","35","8241","35","","0,0 %","0","0,0 %","77,1 %","0,0 %","IQ1KW","614","0","PWR(W): 30","TRX: murka+db6nt+pa","Ant: 15 el","ASL(m): 820","",
"MO 1.3 GHz","1.3 GHz","30","0","OK1KAD","JO60LJ","8254","52","7927","51","","4,0 %","0","0,0 %","0,0 %","0,0 %","OM6A","443","0","PWR(W): 10","TRX: IC736R","Ant: G3JVL;4x46el","ASL(m): 1244","",
"MO 1.3 GHz","1.3 GHz","31","0","9A1I","JN85FS","6527","29","6527","29","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK1TEH","509","0","PWR(W): 10","TRX: IC-9700","Ant: 67 el.yagi","ASL(m): 134","",
"MO 1.3 GHz","1.3 GHz","32","0","F6KFH","JN39OC","8793","24","5181","18","","41,1 %","3","4,1 %","22,2 %","0,0 %","OK1KKL","603","0","PWR(W): 120","TRX:","Ant: parabole 180cm","ASL(m): 400","",
"MO 1.3 GHz","1.3 GHz","33","0","OK1KKD","JO60WD","5108","41","5108","41","","0,0 %","0","0,0 %","26,8 %","0,0 %","DL6SH","341","0","PWR(W): 25","TRX: ic9700","Ant: 33el M2","ASL(m): 500","",
"MO 1.3 GHz","1.3 GHz","34","0","OK1RST","JO60VE","5553","37","4900","34","","11,8 %","0","0,0 %","0,0 %","0,0 %","S59P","432","0","PWR(W): 20","TRX: FT-857 + transverter","Ant: 36el yagi","ASL(m): 509","",
"MO 1.3 GHz","1.3 GHz","35","0","DR5W","JO61NX","5731","34","4181","30","","27,0 %","0","0,0 %","10,0 %","0,0 %","DL0NF","307","0","PWR(W): 60","TRX:","Ant: 2x48","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","36","0","OL1B","JO80IB","4244","30","4122","29","","2,9 %","0","0,0 %","24,1 %","0,0 %","DL6SH","533","0","PWR(W): 20","TRX: TS-790E","Ant: 55el","ASL(m): 995","",
"MO 1.3 GHz","1.3 GHz","37","0","OK7O","JN69OU","4265","24","3873","23","","9,2 %","0","0,0 %","47,8 %","0,0 %","IK3GHY","487","0","PWR(W): 50","TRX: IC9700","Ant: 35 el.","ASL(m): 510","",
"MO 1.3 GHz","1.3 GHz","38","0","OK1KMP","JO70UK","4086","30","3608","27","","11,7 %","0","0,0 %","0,0 %","0,0 %","DG5NFF","384","0","PWR(W): 10","TRX: TS790E","Ant: dish 100x60","ASL(m): 671","",
"MO 1.3 GHz","1.3 GHz","39","0","DK0TUI","JO50LQ","3288","13","3288","13","","0,0 %","0","0,0 %","46,2 %","0,0 %","OM5AW","576","0","PWR(W): 200","TRX:","Ant: Dish 1m","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","40","0","UA6AH","KN94BU","2836","13","2836","13","","0,0 %","13","100,0 %","38,5 %","0,0 %","UA6LNS","365","0","PWR(W): 100","TRX:","Ant: dish 0,8m","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","41","0","HB9LB","JN37TL","2830","12","2830","12","","0,0 %","1","1,8 %","25,0 %","0,0 %","DM5D","572","0","PWR(W): 200","TRX:","Ant: 35ele","ASL(m): 739","",
"MO 1.3 GHz","1.3 GHz","42","0","IW3HWT/3","JN55VU","2489","18","2489","18","","0,0 %","1","4,5 %","22,2 %","0,0 %","IQ1KW","384","0","PWR(W): 20","TRX: ICOM IC 705 + trv","Ant: 36 el yagi","ASL(m): 1600","",
"MO 1.3 GHz","1.3 GHz","43","0","YR8D","KN27OC","1914","7","1872","6","","2,2 %","1","6,9 %","0,0 %","0,0 %","LZ2T","462","0","PWR(W): 2","TRX:","Ant: f9t 32 el","ASL(m): 2021","",
"MO 1.3 GHz","1.3 GHz","44","0","DR7B","JO61KB","1205","13","1205","13","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK2M","177","0","PWR(W): 10","TRX:","Ant: 48ele Flexa","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","45","0","DR1T","JO50KQ","1191","6","1191","6","","0,0 %","0","0,0 %","33,3 %","0,0 %","OK1KUO","399","0","PWR(W): 80","TRX:","Ant: DD7MH 3 Band Ringfeed R23139, 1.0 m Centerfeed Spiegel","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","46","0","IK2RLN","JN45UR","1125","5","1125","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","IS0JHQ","537","0","PWR(W): 10","TRX: ICOM IC7000 + TRASVERTER","Ant: YAGI 55 ELEMENTI","ASL(m): 320","",
"MO 1.3 GHz","1.3 GHz","47","0","9A2U","JN75RP","713","9","713","9","","0,0 %","0","0,0 %","88,9 %","0,0 %","9A5M","240","0","PWR(W): 10","TRX: IC9700","Ant: 39 el","ASL(m): 420","",
"MO 1.3 GHz","1.3 GHz","48","0","OM3KEG","JN98ET","374","6","374","6","","0,0 %","0","0,0 %","100,0 %","0,0 %","HG7F","127","0","PWR(W): 3","TRX: TCVR + Transvertor","Ant: YAGI","ASL(m): 997","",
"MO 1.3 GHz","1.3 GHz","49","0","LZ6G","KN22PV","361","3","361","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","LZ2T","152","0","PWR(W): 10","TRX:","Ant: yaggi","ASL(m): 540","",
"MO 1.3 GHz","1.3 GHz","50","0","OM3KFV","JN99LD","127","2","127","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM5CM","114","0","PWR(W): 10","TRX: TS2000X","Ant: Parabola 120cm","ASL(m):","",
"CHECKLOG 1.3 GHz","1.3 GHz","","0","9A2SB","JN95GM","","46","","45","","","","","","","DG5NFF","834","0","PWR(W): 60","TRX: IC202+trv+SSPA","Ant: 50el.loop","ASL(m): 92","",
"CHECKLOG 1.3 GHz","1.3 GHz","","0","OK1DMP","JN79IX","","15","","13","","","","","","","DK1RS","133","0","PWR(W): 10","TRX: IC-9700","Ant: loop Yagi","ASL(m): 360","",
"SO 2.4 GHz","2.4 GHz","1","0","OE5VRL","JN78DK","15633","43","14802","41","","5,3 %","0","0,0 %","56,1 %","0,0 %","ON4CJQ/P","732","0","PWR(W): 100","TRX:","Ant: 3 m Parabol","ASL(m): 883","",
"SO 2.4 GHz","2.4 GHz","2","0","IK3GHY","JN65DM","11542","27","11542","27","","0,0 %","0","0,0 %","77,8 %","0,0 %","HA8V","658","0","PWR(W): 250","TRX:","Ant: 3mt dish","ASL(m): 2","",
"SO 2.4 GHz","2.4 GHz","3","0","HA8V","KN06HT","10295","26","10295","26","","0,0 %","1","2,1 %","84,6 %","0,0 %","DK0NA","770","0","PWR(W): 100","TRX:","Ant: 220cm dish","ASL(m): 84","",
"SO 2.4 GHz","2.4 GHz","4","0","I4CIV","JN64GB","10286","21","9615","20","","6,5 %","0","0,0 %","65,0 %","0,0 %","DM5D","785","0","PWR(W): 150","TRX:","Ant: Dish 190","ASL(m): 2","",
"SO 2.4 GHz","2.4 GHz","5","0","S51ZO","JN86DR","10162","32","9592","30","","5,6 %","0","0,0 %","83,3 %","0,0 %","IQ1KW","743","0","PWR(W): 50","TRX: IC-202s+DB6NT+PA","Ant: 1,8m DISH","ASL(m): 317","",
"SO 2.4 GHz","2.4 GHz","6","0","OE3JPC","JN87EW","9132","33","8825","32","","3,4 %","1","0,4 %","62,5 %","0,0 %","I4CIV","523","0","PWR(W): 100","TRX:","Ant: 85cm dish","ASL(m): 225","",
"SO 2.4 GHz","2.4 GHz","7","0","YP2DX","KN05IS","9348","23","8095","20","","13,4 %","0","0,0 %","100,0 %","0,0 %","I3EME","673","0","PWR(W): 100","TRX:","Ant: 24dBi grid","ASL(m): 80","",
"SO 2.4 GHz","2.4 GHz","8","0","DL3LAR","JO52GE","7983","30","7983","30","","0,0 %","0","0,0 %","30,0 %","0,0 %","OM6A","675","0","PWR(W): 30","TRX:","Ant: 1.2m Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","9","0","DK1KC/P","JN58QH","6705","21","6120","20","","8,7 %","0","0,0 %","65,0 %","0,0 %","OM6A","552","0","PWR(W): 20","TRX:","Ant: 120cm Spiegel","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","10","0","ON4CJQ/P","JO20KW","5880","20","5880","20","","0,0 %","3","14,0 %","5,0 %","0,0 %","OE5VRL","732","0","PWR(W): 75","TRX:","Ant: 120cm mesh dish","ASL(m): 78","",
"SO 2.4 GHz","2.4 GHz","11","0","9A5M","JN95GO","5647","16","5613","15","","0,6 %","0","0,0 %","93,3 %","0,0 %","DK0NA","738","0","PWR(W): 20","TRX:","Ant: 200cm dish","ASL(m): 91","",
"SO 2.4 GHz","2.4 GHz","12","0","DL1HSF","JO61FR","5307","21","5307","21","","0,0 %","0","0,0 %","0,0 %","0,0 %","HG7F","641","0","PWR(W): 50","TRX:","Ant: 120cm dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","13","0","DL6SH","JN48SW","5089","15","5089","15","","0,0 %","0","0,0 %","40,0 %","0,0 %","OM6A","675","0","PWR(W): 75","TRX:","Ant: 180cm Spiegel","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","14","0","DL1SUZ","JO53UN","4780","15","4780","15","","0,0 %","0","0,0 %","40,0 %","0,0 %","OM3KII","670","0","PWR(W): 60","TRX:","Ant: 1,5m-Mesh-dish","ASL(m): 65","",
"SO 2.4 GHz","2.4 GHz","15","0","DK9TF","JO31NF","5681","20","4581","18","","19,4 %","1","0,9 %","33,3 %","0,0 %","OM3KII","800","0","PWR(W): 70","TRX:","Ant: 2m dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","16","0","DC8RI","JN68JQ","4009","15","3384","13","","15,6 %","0","0,0 %","0,0 %","0,0 %","DF0MU","545","0","PWR(W): 100","TRX:","Ant: 67Elm","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","17","0","DK5EZ","JO31NH","3084","16","3084","16","","0,0 %","0","0,0 %","18,8 %","0,0 %","OE5VRL","605","0","PWR(W): 75","TRX:","Ant: Parabolspgl. 200cm m. Breitbandfeed","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","18","0","G3XDY","JO02OB","4646","11","2877","8","","38,1 %","2","17,7 %","25,0 %","0,0 %","DK1VC","440","0","PWR(W): 100","TRX: K3","Ant: Yagi","ASL(m): 40m","",
"SO 2.4 GHz","2.4 GHz","19","0","DL4DTU","JO61TB","2820","14","2820","14","","0,0 %","1","6,0 %","28,6 %","0,0 %","OM6A","429","0","PWR(W): 50","TRX:","Ant: 1,5m Spiegel","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","20","0","DG5BRE","JO62VM","2815","15","2815","15","","0,0 %","0","0,0 %","13,3 %","0,0 %","OE5VRL","456","0","PWR(W): 20","TRX:","Ant: 1,5m Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","21","0","OK1VAV","JN79FW","2506","14","2506","14","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0MU","556","0","PWR(W): 34","TRX: FT 718 + DB6NT","Ant: DISH 1,6 m","ASL(m): 361","",
"SO 2.4 GHz","2.4 GHz","22","0","SP9SOO","JN99OV","2440","12","2440","12","","0,0 %","6","20,7 %","0,0 %","0,0 %","DK0NA","543","0","PWR(W): 50","TRX:","Ant: DISH O.9m","ASL(m): 270","",
"SO 2.4 GHz","2.4 GHz","23","0","HB9BAT","JN37RF","2351","11","2351","11","","0,0 %","2","2,5 %","45,5 %","0,0 %","OE5VRL","528","0","PWR(W): 60","TRX:","Ant: 90cm Parabol","ASL(m): 600","",
"SO 2.4 GHz","2.4 GHz","24","0","OK1FEN","JO70NA","2421","15","2193","14","","9,4 %","0","0,0 %","50,0 %","0,0 %","S59P","386","0","PWR(W): 15","TRX: transv DJ6EP + PA","Ant: 0,8m Dish","ASL(m): 338","",
"SO 2.4 GHz","2.4 GHz","25","0","DL6NAQ","JO40XI","2603","11","1934","9","","25,7 %","0","0,0 %","0,0 %","0,0 %","OE5VRL","380","0","PWR(W): 200","TRX:","Ant: Spiegel 2 Meter","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","26","0","DD8DW","JO31WO","1466","8","1397","7","","4,7 %","0","0,0 %","0,0 %","0,0 %","DM5D","375","0","PWR(W): 10","TRX:","Ant: SHF1367","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","27","0","OK1EM","JO70CN","1387","11","1387","11","","0,0 %","0","0,0 %","18,2 %","0,0 %","OM6A","367","0","PWR(W): 2","TRX: SG LAB","Ant: WIFI  24 dB","ASL(m): 260","",
"SO 2.4 GHz","2.4 GHz","28","0","HA9MDN/P","JN86PX","1413","7","1332","6","","5,7 %","0","0,0 %","83,3 %","0,0 %","IK3GHY","418","0","PWR(W): 5","TRX: IC-275E+TRV","Ant: 67 el Wimo Yagi","ASL(m): 225","",
"SO 2.4 GHz","2.4 GHz","29","0","DJ6TA","JO30MS","1204","10","1204","10","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","328","0","PWR(W): 20","TRX:","Ant: 1,2m-Parabol","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","30","0","S51WX","JN75OS","1203","5","1203","5","","0,0 %","0","0,0 %","80,0 %","0,0 %","OM3KII","392","0","PWR(W): 20","TRX:","Ant: 1m dish","ASL(m): 201 m","",
"SO 2.4 GHz","2.4 GHz","31","0","I1KFH","JN45FG","1189","6","1189","6","","0,0 %","0","0,0 %","16,7 %","0,0 %","I3EME","284","0","PWR(W): 120","TRX: TRXV DB6NT HM","Ant: 1,9 MT DISH","ASL(m): 120","",
"SO 2.4 GHz","2.4 GHz","32","0","DL3YCW","JO42HA","1085","7","1085","7","","0,0 %","0","0,0 %","14,3 %","0,0 %","DM5D","333","0","PWR(W): 75","TRX:","Ant: 1m -Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","33","0","DD5DX","JO61CA","1205","8","1031","7","","14,4 %","0","0,0 %","0,0 %","0,0 %","DF0MU","361","0","PWR(W): 2","TRX:","Ant: 2x44ele","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","34","0","OK1DCI","JO70EB","1184","12","908","11","","23,3 %","0","0,0 %","18,2 %","0,0 %","OK2C","274","0","PWR(W): 70","TRX: TS790","Ant: F9FT 26el","ASL(m): 315","",
"SO 2.4 GHz","2.4 GHz","35","0","DL6GCK","JN47OR","891","6","891","6","","0,0 %","0","0,0 %","0,0 %","0,0 %","OE5VRL","386","0","PWR(W): 20","TRX:","Ant: 40-element Yagi","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","36","0","PE1ITR","JO21QK","765","5","765","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","G3XDY","296","0","PWR(W): 40","TRX: FT817 + TRV","Ant: 67el","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","37","0","IW3HXR","JN55QR","746","7","746","7","","0,0 %","0","0,0 %","14,3 %","0,0 %","IQ1KW","349","0","PWR(W): 10","TRX: IC 9700 + TRV","Ant: 1.9 mt dish","ASL(m): 206","",
"SO 2.4 GHz","2.4 GHz","38","0","IK3HAR","JN55RK","670","4","670","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","346","0","PWR(W): 2","TRX:","Ant: yagi","ASL(m): 210","",
"SO 2.4 GHz","2.4 GHz","39","0","LZ5HP","KN12TM","650","6","650","6","","0,0 %","2","30,0 %","0,0 %","0,0 %","LZ6R","264","0","PWR(W): 3","TRX:","Ant: 60cm dish","ASL(m): 1000","",
"SO 2.4 GHz","2.4 GHz","40","0","DG0PF","JO50LQ","639","6","639","6","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK2M","233","0","PWR(W): 30","TRX:","Ant: Dish 1m","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","41","0","HB9MDP","JN47OG","992","8","606","7","","38,9 %","2","34,7 %","0,0 %","0,0 %","HB9BAT","133","0","PWR(W): 5.0","TRX:","Ant: 43 ElYagi","ASL(m): 1663","",
"SO 2.4 GHz","2.4 GHz","42","0","DL2TXT","JO62NI","568","6","568","6","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","246","0","PWR(W): 10","TRX:","Ant: 34 el. Yagi","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","43","0","DM4SWL","JO60UW","540","5","540","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","DC7QH","183","0","PWR(W): 2","TRX:","Ant: ya-17","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","44","0","OK1VM","JO60VR","481","6","481","6","","0,0 %","1","13,7 %","0,0 %","0,0 %","OK1FEN","124","0","PWR(W): 5","TRX:","Ant: 6dB","ASL(m): 870","",
"SO 2.4 GHz","2.4 GHz","45","0","YO9AYN","KN24SW","515","3","454","2","","11,8 %","0","0,0 %","0,0 %","0,0 %","YP2DX","389","0","PWR(W): 100","TRX:","Ant: California Grid PG24","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","46","0","DJ6OL","JO52AP","410","3","410","3","","0,0 %","0","0,0 %","66,7 %","0,0 %","DF0MU","197","0","PWR(W): 2","TRX:","Ant: 40 Ele Yagi","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","47","0","DL2DRG","JO70IT","466","4","400","3","","14,2 %","0","0,0 %","0,0 %","0,0 %","DK0NA","224","0","PWR(W): 50","TRX:","Ant: 26 El.","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","48","0","DN5PW","JO50LQ","395","3","395","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL3LAR","170","0","PWR(W): 30","TRX:","Ant: Dish 1m","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","49","0","DL4MW","JO50KQ","380","4","380","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DM5D","171","0","PWR(W): 30","TRX:","Ant: Dish 1m","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","50","0","DM2EUN","JO60IV","369","4","369","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DC7QH","191","0","PWR(W): 80","TRX:","Ant: 64 ele LY","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","50","0","OK1DGR","JO60XE","369","7","369","7","","0,0 %","0","0,0 %","0,0 %","0,0 %","DM5D","115","0","PWR(W): 2,5","TRX: FT817 + TRV","Ant: Yagi 20 el.","ASL(m): 395","",
"SO 2.4 GHz","2.4 GHz","52","0","DL6ZXG","JO51KU","346","4","346","4","","0,0 %","0","0,0 %","25,0 %","0,0 %","DM5D","182","0","PWR(W): 20","TRX:","Ant: Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","53","0","S58RU","JN65WM","332","4","332","4","","0,0 %","0","0,0 %","25,0 %","0,0 %","IW3HWT/3","167","0","PWR(W): 20","TRX: Yaesu FTZ-817+TRV","Ant: DSE1327LY","ASL(m): 275","",
"SO 2.4 GHz","2.4 GHz","54","0","DH9JE","JO31JG","279","5","279","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","ON4CJQ/P","139","0","PWR(W): 20","TRX:","Ant: Yagi 68 Element","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","55","0","I1GPE","JN45AN","256","3","256","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","122","0","PWR(W): 30","TRX: FT225RD+transverter+SSPA","Ant: 25 el. F9FT","ASL(m): 440","",
"SO 2.4 GHz","2.4 GHz","56","0","DG0ONW","JO50LP","234","4","234","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DM5D","166","0","PWR(W): 10","TRX:","Ant: 1m Dish","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","57","0","DH5NAH","JN58RJ","231","2","231","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","219","0","PWR(W): 1","TRX:","Ant: Tonna","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","58","0","DH1AKY","JO50LQ","230","3","230","3","","0,0 %","0","0,0 %","33,3 %","0,0 %","DM5D","165","0","PWR(W): 30","TRX:","Ant: Dish 1m","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","59","0","DL4ASK","JO50LQ","225","2","225","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","DM5D","165","0","PWR(W): 30","TRX:","Ant: Dish 1m","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","60","0","9A3AQ","JN75WS","224","2","224","2","","0,0 %","0","0,0 %","50,0 %","0,0 %","9A2SB","210","0","PWR(W): 2","TRX: HM","Ant: VILEDA INDOOR closed window 2 glasis","ASL(m):","",
"SO 2.4 GHz","2.4 GHz","61","0","DL2PK","JO31IK","210","4","210","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0MU","85","0","PWR(W): 100","TRX:","Ant: 17 El","ASL(m):","",
